13935889866984434253	上尚商厦	170
17077048788277996373	众信时代广场	13
4446878890295375586	梁山医药公司	35
10460796116138288100	杨亭工业园	17
10123695611632983228	文盛投资	26
4917763019531468202	常熟市龙博红木家具有限责任公司	21
5462811527575927819	许昌金福源发制品有限公司	14
16794557513024073815	创业大楼	19
5336737086681033379	勤建大厦	482
16164708154728658377	博兴农村商业银行(大世界支行)	20
10808371884825027119	百盛煤厂	65
17387489451318768984	青苹果公寓	20
16990272189116030131	CBD滨江写字楼	254
3502467802879213728	永发大厦	44
4352883986518992811	三洋重工	20
16545225732823694945	昌吉职业技术学院机械加工实习工厂	14
9210579515493473854	华亿太阳能工业园	40
10689808418995554337	无锡宝德工业园	91
2368453156391623617	骏华华天大酒店	61
2691131924589149713	神光LED产业园	16
4488466407267452430	梅园大厦	297
18327641347992738743	中国电子南京科技园华电项目一期a栋	13
14508414526357233773	中水国际酒店	17
4505333789172510247	春申江大厦	236
15156277912152370381	宁波鑫峰箱包针织厂	109
2530641267183172191	竹林园小区	27
5166451469129281548	天安中心	41
9141778894602413797	宏力大酒店	67
3479450185219698705	经纬宾馆	14
14082072512316753717	宁波甬微集团	51
10238485226084915733	安捷伦科技大厦	408
5247815069094198049	安徽超辉药品有限公司	20
9199725952450077478	时代晶华	132
11962517455848874721	山东泰山天盾矿山机械股份有限公司	13
6661447496104777888	新裕商务大厦	362
16013725371991703367	美隆油漆(青岛)公司	13
9650228814778495251	阳光财险大厦	365
18215833554179445929	天瀑大酒店	14
14906392068349681678	华纳丽尊酒店	53
2499276225814089685	冶科科技股份有限公司顺义产业园	14
10946451681542995359	林州建工大厦	62
1328926021037586862	中国工商银行(送金融知识下乡三江服务点)	15
9044076027035021155	广水春风旅社	15
9155633799271811933	中国银行(清宁路支行)	39
13162298442136359169	福永御龙国际酒店	16
3729654229290917973	五月花商务中心	24
18071887618458667930	彭年广场	12
1968469920682260003	广东乐美达集团	17
16730163456500924750	中国邮政储蓄银行(中华路支行)	28
8844477547650241027	城建商务客房	27
15290340446693160265	山陆林·时代广场	23
13859459125267527001	沈阳国际贸易中心B座	134
12497017849413628847	靖远县给排水公司	13
12329833832538695478	海门市正余德洪旅社	23
12193906364727318548	中原万商城	19
17672663379982281369	山东电建集团山东电力建设第一工程公司	75
12794084973301806610	中国工商银行(蒙城支行营业部)	14
3823506147332913697	胥城大厦	94
5871880215241793275	张金创业园	15
5383442980959697613	中国邮政储蓄银行(上海嘉定区支行)	20
5295686000448658163	为尔工贸	17
11041353167703775397	信息大厦	122
12500624519350565530	中国生物技术中心-6A座	1556
10773718821706449140	沅江市汇鑫宾馆	17
5777021871583499352	越秀银座商务中心	19
6692256647676226655	中海大厦	168
13424989645986357216	中交三航宁波分公司安装公司	78
81710580830444303	沈阳深源金属结构厂	81
4973794119474085215	圣可尼服饰实业公司	31
183519729081798868	元谷和睦文化创意园	145
5830019440264445064	博客寓北楼	13
12977481944479191274	重庆和剑机械制造公司	84
6677771924387074921	百度大厦B座西入口	1569
417985126403682263	聚信广场写字楼	273
10739845905006238047	保利皇嘉酒店	104
8864781453995109158	厦门群鑫机械工业公司	88
6636352600779683285	广场公寓住宿	14
1476747812766774188	渔阳酒店	22
7669035813446635047	长治家怡酒店	22
4143690738303295908	中信工业园	33
3277839104346885229	省三湖农场	30
1306788019502193362	中国邮政储蓄银行(南郑县圣水支行)	16
907045431232911566	维斯特温泉假日酒店	185
11853818234047024632	德盛宾馆	42
15950482270336047183	如家快捷酒店(空军北京模拟培训中心)	219
11936710612070937203	建业工业区	29
16182914422583105930	联丰螺屿工业区	15
12327728644711683398	泉州出口加工区综合楼	57
14850459971009629501	武汉神州卓越大厦	14
16895804321452167214	长乐工业区	33
1604431912638254742	长命水工业园区	19
15007332583739849298	中银大厦	160
1232927615732961832	中国农业银行三家子营业所	21
15389711129758632391	7天连锁酒店(坪东大道店)	17
6939199280595778720	中国银行(人民中路支行)	13
13689614815120191879	羌城商务酒店	21
11917957945449165569	联合大厦	97
8100651157177316080	凯虹广场	155
13380299866531278954	万博广场C座	86
16585111081588319525	中国中车大厦	39
9329052055400958678	创新信息大厦A座	27
14826078251309235450	志功精密机械公司	31
9213671913439455508	日照文德商务酒店	14
2346691878936802554	梅州高新技术产业园区	37
8274551241505205550	三安钢铁厂	20
15024470942408669999	珠澳跨境工业区珠海园区管理委员会	17
8526668760538074071	威海卫大厦	88
12045811296448859139	如家快捷酒店(厦门莲前大道西林东路店)	21
11110880658660983653	零壹广场A座	31
11321709805106290816	金鹰大厦西座	69
10376442605391419965	多米尼鞋业有限公司	75
11581921859096768871	合肥国家民营科技企业园	89
4494945012682504250	芙蓉农场	55
12259729172728775187	辽检酒店	31
11662196519380472648	天津五市政公路工程有限公司第一分公司	23
7337651864556793179	澳兰斯家居	16
14687260857945537289	交通银行(九江浔阳楼支行)	24
14756433522805340654	粮食大厦	16
13248805097763147083	蓝色产业园	43
18180763924425321479	星河国际写字楼A楼	21
8109652246270537167	瑞通工业园	21
12946487551454034349	上海金丰电缆有限公司	16
6008289239294717679	丽康工业园	18
4804737114614318870	月坛大厦	1625
18306208320466705986	安徽沪谯中药饮片厂	162
12187602628011367453	九百世纪食品商城办公室	17
4164026423529779107	万财大厦	34
10762409484470978830	天利大厦	79
13577820194165818800	莫泰168旅店(沈阳中街店)	71
5214887193997355429	新天地·国际中心	172
18186172431388197449	中区纺织大厦	18
13565266998385305321	新城宾馆	13
14154082288766724887	立体大厦	20
7880286148879015318	祝塘工业园	40
1120813124278310704	常熟国际饭店	51
10714288606436556154	广东农信澄海农村信用社坝头信用社	21
2786300216645727973	慧商大厦	31
14780399284211540905	经典居	743
3982431579824518328	福源宾馆(海阳市一中家属院西南)	138
801412567226438687	格林豪泰酒店(江宁东南大学店)	31
15811852216774070913	低碳大厦	125
17497209189731478480	望江饭店	23
11233705814857437910	启航大厦	360
14451389445420913763	肥城市城建房地产开发有限公司	16
10504456193375711830	天齐汽车博览园	13
6567419604357155795	东风本田汽车有限公司第2工厂	197
8375396672182105091	观湖国际1座	1423
15832245317809181123	7天酒店(黄河路店)	18
10445890149755153655	中南冶金	221
5957408797888390064	天烨轴承有限公司	15
12206203085078852069	上海银行大厦	183
18108803686639369324	联合利华	102
2978354647323439141	水利大厦	58
16569362562426555769	群基精密工业公司	48
11992196030730175997	豪聚天下大厦	70
15643480208065896268	怡景大厦	117
16475917277954905882	芬苑商务宾馆	43
13703815492831227528	天下名企汇	221
5119954986233753317	大庆大厦	210
4758668197152009818	白家庄商务中心B座	54
12243518353847093043	东坑商会大厦	16
3728949428644456883	杭州下沙电子商务园	197
6032648355421243590	鞍山银行(达道湾支行营业部)	18
16657586717484191978	银波大厦	117
15691412271941286745	宁津惠宁宾馆	24
1700423863135779075	融科资讯中心C座	1135
13670751231735661284	莱阳市农业机械配置中心	19
4023349821393850984	欧通集团江苏钢业公司	25
15708011460703129704	福升花园酒店	40
7164814668108751850	方强农场	21
13195391922346709677	山亭宾馆	35
4345737188155075117	新闻大厦	152
1095234235248948156	江北大厦	31
10325240616746334858	正易汽车配件公司	13
9030529992859161853	月源大厦	50
10311782815834419074	二轻大厦	24
13566760297647493758	北京冶金正源科技有限公司	23
13433083756529038363	容山大厦	46
12998724910147581262	上海古井假日酒店	140
1022381210784691506	理好酒店式公寓(深圳福田店)	85
18276108163656701841	中铺工业园	16
15811576247417180013	鸿都大厦	93
5135266406151022113	安博电子科技苏州公司	34
12965375801163252764	东莞绿洲鞋业有限公司	37
1259876510876613642	上海茂德企业集团	41
6961303125053769771	宏泰工业园	56
1353266183383048220	华南大厦	271
14877536844581171507	中国工商银行(武汉阳逻开发区支行)	17
13084025610313036148	经贸大厦	29
7929189603409627390	龙达商务酒店	51
16251759913757651734	无锡联合包装有限公司	19
16215591674427248521	帝苑酒店	21
16481694236229543371	兴荣商务大厦	49
10188317709680993320	爱立特生态环境科技有限公司	19
4692039188311956922	高意科技C区	174
8506467424487270487	悦豪大酒店	25
7902141253227827205	广州冠胜国际种业科技园	49
3395237425070357522	焦坪林场	32
16574626282828461565	中国农业银行(长沙望城坡支行)	71
16003444917945683919	中兴大厦	101
2563226298119869658	捷成纺织大厦	32
4362315992730390289	金海商富中心A座	351
3774581873410248341	鼎盛大厦A幢	93
14480102897397502000	水缘综合大楼	122
16346770911698502458	兆龙大楼	29
11594522762021140964	北京宣房楼宇设备公司	57
8093865832627451300	福建光电有限公司	143
16930609935240711773	熙城	195
16853425083724867468	西马庄羽绒服制衣厂	13
6511125046189842701	景朝宾馆(北关店)	43
7430135679084474226	勤业冠城商务中心	93
17431426575524207281	玉环港航	22
6738118417725258655	华强广场写字楼	225
11885610145810297250	国航楼酒店	22
3299288891542832580	浙江天元建设集团	26
1158742309359108515	南昌建设大厦	189
1512242575576059636	杭州亿丰基础工程有限公司	35
4952109898323552209	济南启明街旅馆	12
14878012645067685253	江苏东成电动工具有限公司	31
5364922330850042055	绿色工业园	30
4048216967440923551	国际商厦	143
13793475106483051173	旺岗工业区	19
910445816141278409	长安新乐园工业园	61
13128346077542692678	钱王大酒店	15
9716946648097331554	安吉九州昌硕广场11幢	21
8344220670153458393	泗竹埔乡办公楼	60
5325395652950112789	海华长城科技创业园	51
14515724325945505722	中国邮政储蓄银行(佛堂镇支行)	22
8239484241188681557	西范综合楼	73
5642943006336399955	沧海实业大厦	541
268901986434764068	石碣门村综合楼	30
15101095514966901246	金虹桥商务广场	358
5247613351963087874	沐阳实盛科技产业园	54
14192333541811731452	棠溪五社工业区	81
12836106188304543508	供电所大厦	63
8645821126716517615	科技大楼	13
18296527048167229623	沪办大厦3号楼	13
15810701471538998826	金颖大厦	594
2332065578821043986	安亭苑大厦	163
2775323470911142817	金泰华云写字楼展览路店	16
15603487693144876371	金水大厦	311
3354966841936028188	八士新坝工业园	19
11138410903372251837	前洲工业园	151
5188790650871286612	高新技术产业园区	64
6221296058612229452	三新银座·资募大厦	44
17986540822001668130	国网三门峡供电公司	31
17552609236015193827	佛山新媒体产业园	520
17837106700547897813	聚龙酒店	20
9225428246177652092	速8酒店(沈阳北站店)	34
4332697185709214738	盐业大楼	171
1662444492429105745	华星城C座	42
14502237899036969405	朝阳传媒影视技术服务中心	19
13659099819996426320	金益包装	15
8510322912971598181	京徽纸制品厂	13
283873627945290896	皇宫酒店	18
13701316634974878887	重庆西永综合保税区	14
11742001776037288461	信宜市红棉工具厂	28
15676613887449682265	中国工商银行(欢乐街分理处)	83
13295665764358388184	北洛工业园	41
13553070171620335234	银河国际酒店	71
1769437291955829387	富丽大酒店	18
5724138008633826576	余姚市科仪光仪厂	14
5249273499135166994	德必运动LOFT创意基地	191
17784305390269821799	金兴塑胶实业公司	31
7102426771907151775	国泰国际饭店	30
12699436732432911184	济南弘川包装机械有限公司	27
14878017046095680860	东海公寓	23
12527507583473852365	雪峰大厦	13
9283740520053430695	海沧区公共卫生大楼	46
7592656773439782583	乌兰温泉大酒店	14
13696870288215321963	柳园大酒店	32
266890710960427412	沈阳东源供热公司	15
10403660014812983214	上海南航明珠大酒店	129
16967438682622282628	浙江饭店	160
2835264458081091463	新发展大厦	50
1104416320439142798	潍坊裕川机械有限公司	15
888161697314923624	全球通大厦	182
10934467171256586884	皇家名典酒店	144
1861462704118597896	汉京国际	309
14546930659504217005	红花岭工业南区二区6栋	44
5607923207795335641	纺织大厦	365
4794157955876337210	丽洲商务	101
11129572132703715027	祥乐田村电化工业公司	19
17013804712417747063	康岳大厦	443
41054259479759319	明月楼商务宾馆	20
18007669108845731853	广汽长丰汽车股份有限公司	90
994625074710116692	上海漕河泾现代服务业集聚区二期	1691
6659302280315876923	北闸恢复楼	18
6102580498372758442	太重煤机工业园	247
15566673953014132308	茂田大酒店	68
15823567521321364318	汉园宾馆	30
12844915324940885234	华隆大厦	188
10928454216759644265	汉宫商务酒店	21
4482717998714370939	岭南国际电子商务产业园	310
5432005196414094591	亚海大酒店	62
2929045162276911684	义乌博览皇冠假日酒店	56
9518713222529774373	尚8国际广告园	552
16128178955443785739	上海百年机械设备公司	21
531300168977108098	天行健大厦	185
2260282420757773416	国林实业公司	85
3969664466907823216	成都电力机械厂	18
2765808585858348054	如家快捷酒店(天津火车站店)	161
2703209211822351256	工会大楼	26
11419860999235575036	广场大厦	202
14744163404172210189	环宇大楼	24
11535866889670455720	远东饭店(铁树斜街店)	136
7694193100422140636	瀚海星座B座	48
13438297567053296560	中国农业银行(师宗县支行)	20
13475010777567766876	凯裕国际酒店	214
10857031622837853044	海关大厦	227
13270813447650845722	宁德大厦	87
11191104327682221498	上海兴雅玻璃	37
6593200382198754213	中浪国际	127
7933648243472939836	中山商务宾馆	15
16376583004498971714	小榄工业区	24
5002470421865482734	中国科学院植物研究所-综合办公楼	28
4023532644572792959	步行街商务中心	62
272978750710126939	科尔海悦酒店	318
10135113430543722046	无锡高新物流空港园区	42
10475233348519473818	天邑国际大厦	41
4090082476750007314	潘墩现代都市休闲渔业	40
13751799315511155859	上海新望经济服务中心	36
3946742107269318943	乌兰察布宾馆	15
11333386141827369546	大桥大楼	30
13355747452374489810	昊龙商务酒店	49
16626038893787270544	7天连锁酒店(马甸桥北店)	180
11938847931056905346	臻鼎科技控股宏启胜精密电子公司	174
10445317468783477110	德润大厦	37
15411097027157232695	金凤凰集团酒店家具工业园	76
5000928243015492254	润发大厦	22
10096370754172118410	东圣阁B座	14
11417970445837780785	苏州和盛	13
13089508975900832862	江西富艺家具制造有限公司	18
